Title,id,Samling,Nr,Titel,Dato,Date,doc_id,Name,Year,Parti,Period,.groups
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:13:00Z,1717,Erling Bonnesen,2020,Venstre,2019-,19
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:14:00Z,1718,René Christensen,2020,Dansk Folkeparti,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:14:00Z,1719,Erling Bonnesen,2020,Venstre,2019-,19
Karen Ellemann,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:03:00Z,172,Karen Ellemann,2020,Venstre,2019-,19
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:15:00Z,1720,Zenia Stampe,2020,Radikale Venstre,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:19:00Z,1721,Erling Bonnesen,2020,Venstre,2019-,19
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:20:00Z,1722,Jacob Jensen,2020,Venstre,2019-,19
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:56:00Z,1724,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,19
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:21:00Z,1725,Zenia Stampe,2020,Radikale Venstre,2019-,19
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:22:00Z,1727,Jacob Jensen,2020,Venstre,2019-,19
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:23:00Z,1729,Zenia Stampe,2020,Radikale Venstre,2019-,19
Christoffer Aagaard Melson,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:03:00Z,173,Christoffer Aagaard Melson,2020,Venstre,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:23:00Z,1730,Erling Bonnesen,2020,Venstre,2019-,19
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:23:00Z,1731,Zenia Stampe,2020,Radikale Venstre,2019-,19
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:23:00Z,1732,René Christensen,2020,Dansk Folkeparti,2019-,19
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:23:00Z,1733,Zenia Stampe,2020,Radikale Venstre,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:24:00Z,1734,Erling Bonnesen,2020,Venstre,2019-,19
Lotte Rod,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:56:00Z,1735,Lotte Rod,2020,Radikale Venstre,2019-,19
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:25:00Z,1736,René Christensen,2020,Dansk Folkeparti,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:25:00Z,1737,Erling Bonnesen,2020,Venstre,2019-,19
Carl Valentin,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:26:00Z,1738,Carl Valentin,2020,Socialistisk Folkeparti,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:30:00Z,1739,Erling Bonnesen,2020,Venstre,2019-,19
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:30:00Z,1740,Søren Egge Rasmussen,2020,NA,NA,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:35:00Z,1741,Erling Bonnesen,2020,Venstre,2019-,19
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:35:00Z,1742,Jacob Jensen,2020,Venstre,2019-,19
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:36:00Z,1744,Søren Egge Rasmussen,2020,NA,NA,19
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:56:00Z,1746,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,19
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:37:00Z,1747,Jacob Jensen,2020,Venstre,2019-,19
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:37:00Z,1749,Søren Egge Rasmussen,2020,NA,NA,19
Sjúrður Skaale,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:03:00Z,175,Sjúrður Skaale,2020,x - Javnaðarflokkurin,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:38:00Z,1750,Erling Bonnesen,2020,Venstre,2019-,19
Peter Seier Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:40:00Z,1751,Peter Seier Christensen,2020,x - Nye Borgerlige,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:42:00Z,1752,Erling Bonnesen,2020,Venstre,2019-,19
Ole Birk Olesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:42:00Z,1753,Ole Birk Olesen,2020,Liberal Alliance,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:45:00Z,1754,Erling Bonnesen,2020,Venstre,2019-,19
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:50:00Z,1755,René Christensen,2020,Dansk Folkeparti,2019-,19
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:51:00Z,1756,Erling Bonnesen,2020,Venstre,2019-,19
Rasmus Nordqvist,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:57:00Z,1757,Rasmus Nordqvist,2020,Alternativet,2019-,20
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:52:00Z,1758,René Christensen,2020,Dansk Folkeparti,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:53:00Z,1759,Erling Bonnesen,2020,Venstre,2019-,20
Karen Ellemann,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:03:00Z,176,Karen Ellemann,2020,Venstre,2019-,20
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:53:00Z,1760,Søren Egge Rasmussen,2020,NA,NA,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:55:00Z,1761,Erling Bonnesen,2020,Venstre,2019-,20
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:56:00Z,1762,Søren Egge Rasmussen,2020,NA,NA,20
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:56:00Z,1763,Jacob Jensen,2020,Venstre,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:56:00Z,1764,Erling Bonnesen,2020,Venstre,2019-,20
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:57:00Z,1765,Jacob Jensen,2020,Venstre,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T13:58:00Z,1766,Erling Bonnesen,2020,Venstre,2019-,20
Ole Birk Olesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:00:00Z,1767,Ole Birk Olesen,2020,Liberal Alliance,2019-,20
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:57:00Z,1768,Jesper Petersen,2020,Socialdemokratiet,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:00:00Z,1769,Erling Bonnesen,2020,Venstre,2019-,20
Sikandar Siddique,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:04:00Z,177,Sikandar Siddique,2020,Alternativet,2019-,20
Ole Birk Olesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:01:00Z,1770,Ole Birk Olesen,2020,Liberal Alliance,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:02:00Z,1771,Erling Bonnesen,2020,Venstre,2019-,20
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:03:00Z,1772,Kasper Roug,2020,Socialdemokratiet,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:06:00Z,1773,Erling Bonnesen,2020,Venstre,2019-,20
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:06:00Z,1774,Jacob Jensen,2020,Venstre,2019-,20
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:06:00Z,1776,Kasper Roug,2020,Socialdemokratiet,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:07:00Z,1777,Erling Bonnesen,2020,Venstre,2019-,20
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:07:00Z,1778,Jacob Jensen,2020,Venstre,2019-,20
Rasmus Nordqvist,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:58:00Z,1779,Rasmus Nordqvist,2020,Alternativet,2019-,20
Bertel Haarder,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:40:00Z,178,Bertel Haarder,2020,Venstre,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:07:00Z,1781,Erling Bonnesen,2020,Venstre,2019-,20
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:08:00Z,1782,Kasper Roug,2020,Socialdemokratiet,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:08:00Z,1783,Erling Bonnesen,2020,Venstre,2019-,20
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:08:00Z,1784,Søren Egge Rasmussen,2020,NA,NA,20
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:09:00Z,1786,Kasper Roug,2020,Socialdemokratiet,2019-,20
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:10:00Z,1788,Jacob Jensen,2020,Venstre,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:14:00Z,1789,Erling Bonnesen,2020,Venstre,2019-,20
Karen Ellemann,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:11:00Z,179,Karen Ellemann,2020,Venstre,2019-,20
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:14:00Z,1790,Søren Egge Rasmussen,2020,NA,NA,20
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:59:00Z,1791,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,20
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:15:00Z,1793,Jacob Jensen,2020,Venstre,2019-,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:17:00Z,1794,Erling Bonnesen,2020,Venstre,2019-,20
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:17:00Z,1795,Søren Egge Rasmussen,2020,NA,NA,20
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:17:00Z,1796,Erling Bonnesen,2020,Venstre,2019-,21
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:17:00Z,1797,Jacob Jensen,2020,Venstre,2019-,21
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:18:00Z,1798,Erling Bonnesen,2020,Venstre,2019-,21
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:18:00Z,1799,Kasper Roug,2020,Socialdemokratiet,2019-,21
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T19:28:00Z,18,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,21
Karina Adsbøl,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:11:00Z,180,Karina Adsbøl,2020,Dansk Folkeparti,2019-,21
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:19:00Z,1801,Jacob Jensen,2020,Venstre,2019-,21
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:59:00Z,1802,Jesper Petersen,2020,Socialdemokratiet,2019-,21
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:19:00Z,1803,Erling Bonnesen,2020,Venstre,2019-,21
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:20:00Z,1804,Kasper Roug,2020,Socialdemokratiet,2019-,21
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:21:00Z,1805,Erling Bonnesen,2020,Venstre,2019-,21
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:22:00Z,1806,René Christensen,2020,Dansk Folkeparti,2019-,21
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:23:00Z,1807,Erling Bonnesen,2020,Venstre,2019-,21
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:24:00Z,1808,Kasper Roug,2020,Socialdemokratiet,2019-,21
Karen Ellemann,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:11:00Z,181,Karen Ellemann,2020,Venstre,2019-,21
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:25:00Z,1810,René Christensen,2020,Dansk Folkeparti,2019-,21
Kasper Roug,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:25:00Z,1812,Kasper Roug,2020,Socialdemokratiet,2019-,21
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T10:00:00Z,1813,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,21
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:26:00Z,1815,René Christensen,2020,Dansk Folkeparti,2019-,21
Erling Bonnesen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:26:00Z,1816,Erling Bonnesen,2020,Venstre,2019-,21
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:27:00Z,1817,Zenia Stampe,2020,Radikale Venstre,2019-,21
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:30:00Z,1818,Karen Ellemann,2020,Venstre,2019-,21
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:31:00Z,1819,Jacob Jensen,2020,Venstre,2019-,21
Sikandar Siddique,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:11:00Z,182,Sikandar Siddique,2020,Alternativet,2019-,21
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:32:00Z,1821,Zenia Stampe,2020,Radikale Venstre,2019-,21
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:32:00Z,1823,Jacob Jensen,2020,Venstre,2019-,21
Sophie Løhde,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T10:00:00Z,1824,Sophie Løhde,2020,Venstre,2019-,21
Zenia Stampe,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:33:00Z,1826,Zenia Stampe,2020,Radikale Venstre,2019-,21
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:33:00Z,1827,Karen Ellemann,2020,Venstre,2019-,21
Carl Valentin,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:33:00Z,1828,Carl Valentin,2020,Socialistisk Folkeparti,2019-,21
skriver,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:33:00Z,1829,skriver,2020,NA,NA,21
Karen Ellemann,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:12:00Z,183,Karen Ellemann,2020,Venstre,2019-,21
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:35:00Z,1830,Karen Ellemann,2020,Venstre,2019-,21
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:35:00Z,1831,Jacob Jensen,2020,Venstre,2019-,21
Carl Valentin,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:35:00Z,1833,Carl Valentin,2020,Socialistisk Folkeparti,2019-,21
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:35:00Z,1834,Karen Ellemann,2020,Venstre,2019-,21
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T10:12:00Z,1835,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,21
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:35:00Z,1836,Søren Egge Rasmussen,2020,NA,NA,21
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:40:00Z,1837,Karen Ellemann,2020,Venstre,2019-,21
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:42:00Z,1838,Søren Egge Rasmussen,2020,NA,NA,22
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:42:00Z,1839,Karen Ellemann,2020,Venstre,2019-,22
Karina Adsbøl,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T21:12:00Z,184,Karina Adsbøl,2020,Dansk Folkeparti,2019-,22
René Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:42:00Z,1840,René Christensen,2020,Dansk Folkeparti,2019-,22
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:43:00Z,1841,Søren Egge Rasmussen,2020,NA,NA,22
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:43:00Z,1842,Karen Ellemann,2020,Venstre,2019-,22
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:44:00Z,1843,Jacob Jensen,2020,Venstre,2019-,22
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:44:00Z,1845,Søren Egge Rasmussen,2020,NA,NA,22
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T10:12:00Z,1846,Jesper Petersen,2020,Socialdemokratiet,2019-,22
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:46:00Z,1847,Karen Ellemann,2020,Venstre,2019-,22
Jacob Jensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:46:00Z,1848,Jacob Jensen,2020,Venstre,2019-,22
Søren Egge Rasmussen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:46:00Z,1850,Søren Egge Rasmussen,2020,NA,NA,22
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:47:00Z,1851,Karen Ellemann,2020,Venstre,2019-,22
Peter Seier Christensen,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:50:00Z,1852,Peter Seier Christensen,2020,x - Nye Borgerlige,2019-,22
Karen Ellemann,20201_M6_referat,20201,6,"Referat af møde 6 den 22. oktober, 2020 kl. 10.00",22-10-2020,2020-10-22T14:54:00Z,1853,Karen Ellemann,2020,Venstre,2019-,22
